Filename,Result,Runtime (s),Memory Usage (KB)
uf50-0269.cnf,1,0.016990184783935547,0.0
uf50-027.cnf,1,0.12984132766723633,0.0
uf50-0270.cnf,1,0.02220010757446289,0.0
uf50-0271.cnf,1,0.027029752731323242,0.0
uf50-0272.cnf,1,0.07243514060974121,0.0
uf50-0273.cnf,1,0.03824448585510254,0.0
uf50-0274.cnf,1,0.0970923900604248,0.0
uf50-0275.cnf,1,0.05865001678466797,0.0
uf50-0276.cnf,1,0.03819584846496582,0.0
uf50-0277.cnf,1,0.07705283164978027,0.0
uf50-0278.cnf,1,0.011605501174926758,0.0
uf50-0279.cnf,1,0.003222942352294922,0.0
uf50-028.cnf,1,0.10539793968200684,0.0
uf50-0280.cnf,1,0.0605471134185791,0.0
uf50-0281.cnf,1,0.061234474182128906,0.0
uf50-0282.cnf,1,0.01634812355041504,0.0
uf50-0283.cnf,1,0.03311300277709961,0.0
uf50-0284.cnf,1,0.06412243843078613,0.0
uf50-0285.cnf,1,0.0160825252532959,0.0
uf50-0287.cnf,1,0.14559221267700195,0.0
uf50-0286.cnf,1,0.06406855583190918,0.0
uf50-0288.cnf,1,0.009741544723510742,0.0
uf50-0289.cnf,1,0.0145263671875,0.0
uf50-029.cnf,1,0.01842641830444336,0.0
uf50-0290.cnf,1,0.020055770874023438,0.0
uf50-0291.cnf,1,0.015581130981445312,0.0
uf50-0292.cnf,1,0.021819591522216797,0.0
uf50-0293.cnf,1,0.023870468139648438,0.0
uf50-0294.cnf,1,0.07280755043029785,0.0
uf50-0295.cnf,1,0.07406044006347656,0.0
uf50-0296.cnf,1,0.12332987785339355,0.0
uf50-0297.cnf,1,0.03638124465942383,0.0
uf50-0298.cnf,1,0.03216719627380371,0.0
uf50-0299.cnf,1,0.08938264846801758,0.0
uf50-03.cnf,1,0.002897500991821289,0.0
uf50-030.cnf,1,0.07160615921020508,0.0
uf50-0300.cnf,1,0.019185543060302734,0.0
uf50-0301.cnf,1,0.02398061752319336,0.0
uf50-0303.cnf,1,0.02211928367614746,0.0
